ID_Cliente,Gasto_Total,Frecuencia_Compra,Valor_Promedio_Pedido,Dias_Ultima_Compra,Ingreso_Anual,Region
102729,203,2,101.5,87,102175,Este
102730,19098,471,40.55,78,125663,Oeste
102731,508,6,84.67,68,79106,Centro
102732,1839,14,131.36,64,66750,Centro
102733,733,6,122.17,71,79179,Este
102734,6046,108,55.98,66,30000,Norte
102735,447,4,111.75,84,93612,Norte
102736,1187,23,51.61,72,67445,Norte
102737,1383,10,138.3,65,66945,Sur
102738,1096,15,73.07,69,62107,Norte
102739,398,3,132.67,71,119845,Centro
102740,5190,53,97.92,85,83558,Este
102741,8465,151,56.06,71,67967,Este
102742,807,6,134.5,99,54701,Norte
102743,901,9,100.11,65,59700,Centro
102744,774,11,70.36,90,110924,Este
102745,1190,9,132.22,60,77211,Este
102746,17959,153,117.38,61,69558,Norte
102747,4336,49,88.49,80,114146,Centro
102748,13958,119,117.29,76,190148,Este
102749,281,7,40.14,85,30000,Este
102750,2637,53,49.75,80,165818,Centro
102751,648,6,108,71,76943,Norte
102752,1544,13,118.77,83,84092,Centro
102753,588,7,84,74,105427,Centro
102754,939,8,117.38,67,95438,Este
102755,2100,15,140,74,109100,Centro
102756,299,4,74.75,88,34596,Este
102757,2127,16,132.94,77,30000,Norte
102758,5202,36,144.5,68,102029,Centro
102759,2626,19,138.21,74,55816,Norte
102760,2729,35,77.97,77,30000,Norte
102761,1268,29,43.72,87,123623,Centro
102762,1264,10,126.4,70,91727,Oeste
102763,775,5,155,83,135760,Sur
102764,868,8,108.5,78,113959,Centro
102765,783,9,87,90,144479,Centro
102766,15121,151,100.14,71,74801,Oeste
102767,617,6,102.83,85,66870,Sur
102768,869,7,124.14,62,126200,Este
102769,14295,140,102.11,74,57053,Este
102770,161,1,161,76,87635,Oeste
102771,1191,15,79.4,72,100054,Norte
102772,6602,99,66.69,89,30000,Centro
102773,903,8,112.88,62,95216,Centro
102774,2164,51,42.43,76,93015,Centro
102775,2612,25,104.48,82,107003,Sur
102776,1261,9,140.11,69,71550,Norte
102777,7631,77,99.1,64,95496,Sur
102778,1456,11,132.36,75,85047,Sur
102779,235,3,78.33,83,71393,Este
102780,3902,27,144.52,81,48269,Este
102781,4502,41,109.8,63,105109,Centro
102782,4063,42,96.74,81,30000,Centro
102783,3574,72,49.64,89,90628,Norte
102784,143,2,71.5,81,62404,Este
102785,1771,27,65.59,81,59849,Este
102786,1343,31,43.32,65,67154,Oeste
102787,888,7,126.86,84,73507,Sur
102788,468,5,93.6,80,89790,Centro
102789,155,1,155,74,90588,Este
102790,2024,16,126.5,75,109928,Centro
102791,861,20,43.05,73,104688,Este
102792,444,6,74,68,30000,Centro
102793,2288,18,127.11,83,44438,Sur
102794,463,3,154.33,72,115532,Norte
102795,1152,14,82.29,82,53953,Sur
102796,1208,8,151,84,112854,Centro
102797,3441,78,44.12,76,152583,Norte
102798,942,7,134.57,77,111746,Este
102799,6517,61,106.84,62,107796,Centro
102800,1563,37,42.24,77,30000,Sur
102801,1697,17,99.82,87,82080,Centro
102802,6674,93,71.76,66,65009,Sur
102803,1125,8,140.62,85,51184,Centro
102804,169,2,84.5,82,56730,Sur
102805,1951,14,139.36,88,125570,Oeste
102806,446,7,63.71,73,30000,Norte
102807,512,4,128,73,153363,Oeste
102808,1284,10,128.4,64,135600,Centro
102809,9240,166,55.66,69,30000,Oeste
102810,2755,22,125.23,72,37092,Sur
102811,278,4,69.5,96,113964,Norte
102812,2010,22,91.36,88,30000,Centro
102813,4864,98,49.63,77,79790,Centro
102814,12447,176,70.72,82,72063,Oeste
102815,398,9,44.22,70,50860,Sur
102816,400,4,100,72,121769,Este
102817,1840,14,131.43,74,106817,Norte
102818,1336,9,148.44,67,58328,Norte
102819,8505,58,146.64,71,51438,Sur
102820,692,16,43.25,84,30000,Centro
102821,1149,9,127.67,83,30000,Centro
102822,10837,252,43,82,60432,Sur
102823,10948,255,42.93,64,91612,Centro
102824,1699,31,54.81,81,34545,Centro
102825,2122,15,141.47,73,91429,Sur
102826,3147,26,121.04,80,84326,Centro
102827,4199,33,127.24,83,120160,Centro
102828,3376,59,57.22,89,99788,Centro
102829,4817,96,50.18,68,105530,Centro
102830,882,12,73.5,70,30000,Sur
102831,6356,68,93.47,62,36885,Oeste
102832,991,7,141.57,80,45284,Sur
102833,2999,22,136.32,67,58316,Centro
102834,18940,142,133.38,82,55423,Norte
102835,6485,113,57.39,67,67674,Sur
102836,485,4,121.25,69,94751,Centro
102837,392,8,49,81,37630,Sur
102838,561,6,93.5,72,66214,Sur
102839,353,3,117.67,76,87241,Sur
102840,1563,18,86.83,77,99591,Este
102841,1737,20,86.85,76,47026,Norte
102842,786,19,41.37,78,46755,Centro
102843,8213,133,61.75,74,55759,Este
102844,845,7,120.71,74,30000,Norte
102845,422,10,42.2,89,80580,Sur
102846,4491,31,144.87,63,40582,Este
102847,1676,21,79.81,63,76681,Norte
102848,1754,14,125.29,90,95764,Norte
102849,461,4,115.25,87,136153,Centro
102850,1850,18,102.78,90,63747,Sur
102851,379,3,126.33,80,30132,Este
102852,1466,14,104.71,78,50728,Centro
102853,3234,48,67.38,93,110756,Sur
102854,1461,20,73.05,72,54904,Sur
102855,2428,18,134.89,81,105769,Centro
102856,662,5,132.4,87,124964,Oeste
102857,785,8,98.12,78,40558,Norte
102858,978,8,122.25,76,84116,Sur
102859,1699,37,45.92,73,58438,Norte
102860,691,5,138.2,84,66274,Centro
102861,1223,8,152.88,82,66866,Centro
102862,527,4,131.75,83,88329,Norte
102863,2672,47,56.85,91,42577,Centro
102864,19579,375,52.21,69,98298,Centro
102865,471,4,117.75,84,30000,Norte
102866,6781,139,48.78,75,87732,Norte
102867,1518,11,138,79,113563,Sur
102868,4559,85,53.64,66,89228,Centro
102869,698,5,139.6,80,86204,Norte
102870,13236,134,98.78,86,113853,Norte
102871,3182,25,127.28,86,85369,Sur
102872,671,14,47.93,73,132811,Este
102873,1478,14,105.57,86,151417,Sur
102874,704,5,140.8,81,118571,Este
102875,1170,23,50.87,75,106673,Centro
102876,2580,45,57.33,81,85665,Norte
102877,4150,30,138.33,76,104640,Sur
102878,1550,12,129.17,82,128177,Este
102879,2637,30,87.9,77,78998,Norte
102880,2971,73,40.7,79,91005,Sur
102881,705,5,141,80,103896,Centro
102882,3694,58,63.69,73,110844,Centro
102883,1710,36,47.5,82,60121,Centro
102884,1215,17,71.47,67,30000,Este
102885,234,4,58.5,95,136770,Centro
102886,6184,69,89.62,72,43600,Norte
102887,371,3,123.67,78,47900,Este
102888,310,2,155,77,60640,Sur
102889,1497,24,62.38,78,30000,Sur
102890,1965,19,103.42,80,48095,Centro
102891,265,4,66.25,64,143703,Sur
102892,1722,12,143.5,62,30000,Oeste
102893,1873,15,124.87,76,68863,Sur
102894,1264,22,57.45,76,72485,Sur
102895,7124,139,51.25,76,138034,Centro
102896,129,1,129,71,50081,Centro
102897,804,10,80.4,88,118992,Centro
102898,1433,29,49.41,75,75556,Norte
102899,2983,28,106.54,87,78412,Oeste
102900,896,7,128,71,76910,Norte
102901,1476,11,134.18,65,51008,Centro
102902,12473,113,110.38,64,127586,Norte
102903,4011,93,43.13,90,90884,Centro
102904,23688,190,124.67,61,56891,Centro
102905,2218,28,79.21,91,30000,Sur
102906,15473,198,78.15,72,72613,Centro
102907,5300,58,91.38,69,30000,Norte
102908,775,5,155,66,45633,Oeste
102909,173,2,86.5,82,62191,Este
102910,4604,48,95.92,79,30000,Sur
102911,1478,25,59.12,64,65610,Centro
102912,28748,213,134.97,86,65662,Norte
102913,656,9,72.89,79,68600,Norte
102914,247,3,82.33,59,70380,Este
102915,860,9,95.56,74,112970,Sur
102916,3305,23,143.7,79,109889,Centro
102917,3793,36,105.36,68,66040,Norte
102918,3561,32,111.28,96,71385,Este
102919,19422,161,120.63,73,46157,Centro
102920,3129,29,107.9,79,30000,Norte
102921,739,8,92.38,93,30000,Centro
102922,1695,13,130.38,81,66882,Centro
102923,795,10,79.5,81,153342,Sur
102924,2747,20,137.35,75,30520,Este
102925,1383,11,125.73,70,47511,Oeste
102926,1025,15,68.33,70,105011,Centro
102927,2362,37,63.84,70,51433,Norte
102928,1296,10,129.6,65,58384,Sur
102929,1645,23,71.52,79,105995,Centro
102930,3865,70,55.21,68,70114,Centro
102931,481,10,48.1,82,42377,Centro
102932,267,2,133.5,66,134713,Centro
102933,2826,32,88.31,83,30000,Centro
102934,16360,174,94.02,73,73992,Centro
102935,7735,88,87.9,66,80727,Norte
102936,1832,21,87.24,84,59525,Este
102937,3120,29,107.59,76,56876,Centro
102938,3317,74,44.82,72,54135,Sur
102939,5761,84,68.58,84,34675,Sur
102940,3727,35,106.49,78,122641,Este
102941,1934,17,113.76,81,89979,Centro
102942,747,5,149.4,48,141424,Este
102943,6107,68,89.81,73,112301,Centro
102944,434,3,144.67,71,57591,Oeste
102945,5234,62,84.42,73,128174,Sur
102946,1105,21,52.62,73,56545,Norte
102947,2465,22,112.05,80,52507,Oeste
102948,19873,151,131.61,81,30000,Sur
102949,869,20,43.45,77,40028,Oeste
102950,3765,51,73.82,63,75985,Norte
102951,588,9,65.33,68,82808,Norte
102952,441,6,73.5,69,67356,Centro
102953,1811,16,113.19,81,49253,Oeste
102954,756,16,47.25,64,30000,Sur
102955,625,11,56.82,91,55672,Este
102956,1928,26,74.15,63,87443,Sur
102957,4865,44,110.57,83,72016,Oeste
102958,4327,35,123.63,74,70865,Este
102959,12193,144,84.67,69,43423,Norte
102960,2995,33,90.76,78,30000,Centro
102961,6899,124,55.64,76,37757,Oeste
102962,469,5,93.8,74,30000,Sur
102963,62,1,62,87,78807,Centro
102964,64534,679,95.04,69,116721,Sur
102965,18573,185,100.39,73,111010,Centro
102966,1851,18,102.83,74,30000,Este
102967,1162,19,61.16,69,52584,Norte
102968,11310,184,61.47,77,44289,Norte
102969,3688,39,94.56,80,88609,Este
102970,951,9,105.67,76,93978,Centro
102971,17554,128,137.14,88,111306,Norte
102972,1819,15,121.27,76,113958,Centro
102973,4022,49,82.08,95,43136,Sur
102974,2890,25,115.6,81,103849,Sur
102975,2950,60,49.17,68,70058,Centro
102976,10729,87,123.32,76,122391,Norte
102977,1171,21,55.76,77,72811,Centro
102978,3541,38,93.18,81,104200,Centro
102979,5341,40,133.52,87,40332,Centro
102980,5108,106,48.19,79,116614,Centro
102981,376,9,41.78,70,30000,Sur
102982,1030,17,60.59,73,68382,Oeste
102983,2574,32,80.44,79,108664,Centro
102984,605,9,67.22,80,30000,Sur
102985,2267,31,73.13,85,44791,Centro
102986,3032,69,43.94,72,68504,Sur
102987,481,8,60.12,75,79211,Oeste
102988,3010,23,130.87,81,30000,Centro
102989,668,8,83.5,82,30000,Centro
102990,2614,23,113.65,71,77958,Centro
102991,4449,32,139.03,57,36738,Centro
102992,204,3,68,87,116039,Centro
102993,37545,437,85.92,85,97799,Este
102994,4339,52,83.44,77,75143,Centro
102995,1813,15,120.87,73,102818,Este
102996,2881,23,125.26,68,59782,Norte
102997,145,3,48.33,63,166726,Centro
102998,482,6,80.33,75,42597,Centro
102999,7768,85,91.39,82,124016,Centro
103000,531,7,75.86,72,58146,Oeste
103001,258,2,129,77,127380,Centro
103002,636,11,57.82,84,80619,Norte
103003,2055,22,93.41,84,112991,Sur
103004,2804,34,82.47,69,75535,Oeste
103005,1522,12,126.83,65,70984,Sur
103006,1403,13,107.92,91,38762,Norte
103007,2611,19,137.42,80,30000,Centro
103008,10205,105,97.19,75,104511,Norte
103009,1149,8,143.62,72,94760,Sur
103010,559,8,69.88,49,121560,Centro
103011,1022,15,68.13,83,63515,Sur
103012,8976,133,67.49,62,110294,Este
103013,961,20,48.05,80,30000,Norte
103014,820,11,74.55,77,147761,Centro
103015,64,1,64,96,35047,Norte
103016,1942,14,138.71,70,30000,Sur
103017,94,1,94,81,119668,Norte
103018,8566,74,115.76,85,43937,Sur
103019,1211,9,134.56,84,109465,Norte
103020,3687,76,48.51,60,90627,Centro
103021,3677,31,118.61,72,65180,Sur
103022,876,15,58.4,78,53977,Este
103023,3098,24,129.08,76,48853,Norte
103024,2675,24,111.46,81,100603,Este
103025,6114,117,52.26,102,30000,Norte
103026,1013,12,84.42,66,50329,Oeste
103027,1625,13,125,72,72241,Sur
103028,221,4,55.25,64,72978,Centro
103029,888,19,46.74,65,77765,Oeste
103030,359,5,71.8,68,144611,Centro
103031,2372,51,46.51,68,87025,Este
103032,3872,28,138.29,78,137349,Norte
103033,2150,18,119.44,80,71574,Centro
103034,2177,51,42.69,71,98693,Centro
103035,811,14,57.93,64,114187,Centro
103036,576,5,115.2,60,57609,Centro
103037,925,17,54.41,87,37361,Centro
103038,10850,110,98.64,79,78565,Centro
103039,1599,14,114.21,86,113239,Norte
103040,631,10,63.1,79,75360,Centro
103041,746,5,149.2,77,80323,Centro
103042,445,3,148.33,71,46757,Norte
103043,2252,39,57.74,75,125237,Centro
103044,3560,28,127.14,75,110622,Sur
103045,15386,146,105.38,73,53713,Sur
103046,371,4,92.75,72,112915,Centro
103047,15112,190,79.54,82,57267,Oeste
103048,146,2,73,62,64462,Centro
103049,931,8,116.38,77,109184,Centro
103050,2841,43,66.07,80,72982,Norte
103051,2144,25,85.76,71,154814,Centro
103052,921,7,131.57,70,44437,Centro
103053,325,7,46.43,90,120054,Norte
103054,1585,12,132.08,77,171388,Centro
103055,1543,13,118.69,69,131641,Centro
103056,877,10,87.7,74,63300,Centro
103057,508,5,101.6,91,79309,Norte
103058,1418,15,94.53,64,62475,Centro
103059,366,3,122,72,30000,Centro
103060,1599,23,69.52,76,79987,Norte
103061,1959,18,108.83,78,112636,Norte
103062,1313,15,87.53,68,94910,Este
103063,1202,16,75.12,69,78143,Centro
103064,1376,11,125.09,76,30000,Centro
103065,600,13,46.15,66,77706,Centro
103066,326,2,163,78,115835,Oeste
103067,501,5,100.2,82,100432,Centro
103068,1344,13,103.38,77,99978,Centro
103069,1938,14,138.43,93,53325,Norte
103070,3463,24,144.29,77,30000,Sur
103071,2205,17,129.71,67,66805,Norte
103072,1330,22,60.45,60,30000,Norte
103073,4105,62,66.21,85,80464,Sur
103074,555,5,111,82,30000,Centro
103075,63,1,63,81,93009,Centro
103076,5964,45,132.53,89,38474,Centro
103077,1183,13,91,82,111364,Norte
103078,2223,23,96.65,73,128405,Sur
103079,5883,82,71.74,74,85598,Sur
103080,75,1,75,70,90637,Este
103081,1279,27,47.37,83,54126,Sur
103082,1965,33,59.55,66,45478,Este
103083,573,11,52.09,88,58562,Este
103084,2724,19,143.37,79,112040,Centro
103085,7912,171,46.27,67,112934,Este
103086,1610,13,123.85,82,80592,Sur
103087,2623,39,67.26,80,82552,Este
103088,5837,51,114.45,85,93749,Oeste
103089,38252,278,137.6,87,30000,Este
103090,541,7,77.29,72,100701,Norte
103091,1334,16,83.38,74,49377,Este
103092,1345,23,58.48,71,81436,Centro
103093,4650,73,63.7,78,59318,Norte
103094,1091,14,77.93,77,114085,Norte
103095,2798,27,103.63,71,30000,Oeste
103096,2175,27,80.56,76,119446,Este
103097,1744,12,145.33,74,76990,Sur
103098,1612,33,48.85,69,98435,Centro
103099,21926,342,64.11,83,67186,Este
103100,7146,52,137.42,79,42890,Sur
103101,963,7,137.57,73,138049,Sur
103102,556,6,92.67,75,38176,Centro
103103,625,6,104.17,71,72221,Sur
103104,358,3,119.33,67,115884,Norte
103105,43272,398,108.72,75,51934,Centro
103106,23475,210,111.79,81,93174,Norte
103107,3669,53,69.23,70,89450,Oeste
103108,1728,29,59.59,85,72892,Norte
103109,9464,139,68.09,64,96256,Centro
103110,192,2,96,67,38052,Oeste
103111,506,6,84.33,83,57131,Centro
103112,771,18,42.83,75,112310,Centro
103113,3410,65,52.46,71,75357,Norte
103114,1023,20,51.15,72,68583,Norte
103115,15529,207,75.02,72,100293,Norte
103116,7070,135,52.37,77,94355,Sur
103117,3666,48,76.38,60,118618,Norte
103118,946,13,72.77,89,36869,Norte
103119,2005,18,111.39,62,65007,Centro
103120,2964,25,118.56,89,116250,Sur
103121,463,11,42.09,100,40614,Norte
103122,839,7,119.86,84,86138,Este
103123,1393,26,53.58,77,103931,Centro
103124,16421,394,41.68,68,64042,Centro
103125,542,4,135.5,84,99973,Sur
103126,11265,129,87.33,70,150635,Sur
103127,2484,18,138,74,50837,Este
103128,3675,41,89.63,82,114631,Centro
103129,1918,26,73.77,81,36605,Centro
103130,521,11,47.36,74,86172,Sur
103131,3231,22,146.86,82,30000,Centro
103132,5757,39,147.62,66,30000,Centro
103133,9182,133,69.04,74,89117,Norte
103134,3066,58,52.86,77,30000,Norte
103135,2657,41,64.8,84,45214,Centro
103136,2542,48,52.96,73,30000,Centro
103137,9658,121,79.82,64,76679,Oeste
103138,616,7,88,64,114338,Oeste
103139,4997,46,108.63,71,125109,Norte
103140,348,3,116,74,111132,Sur
103141,1844,15,122.93,76,54898,Sur
103142,1558,32,48.69,67,109513,Sur
103143,3476,55,63.2,72,33340,Centro
103144,2750,49,56.12,81,68049,Oeste
103145,8080,75,107.73,85,75757,Norte
103146,213,3,71,69,46640,Centro
103147,6950,130,53.46,82,55035,Norte
103148,2262,23,98.35,77,101680,Centro
103149,1217,12,101.42,65,64580,Centro
103150,1811,28,64.68,77,132817,Norte
103151,629,6,104.83,70,30529,Este
103152,2110,29,72.76,73,30000,Oeste
103153,1003,21,47.76,63,30000,Norte
103154,2293,54,42.46,64,132503,Norte
103155,2536,23,110.26,74,125290,Centro
103156,769,16,48.06,69,83521,Este
103157,18222,315,57.85,56,97920,Este
103158,4253,52,81.79,88,69329,Norte
103159,248,3,82.67,84,34298,Este
103160,2807,25,112.28,72,70720,Centro
103161,1004,20,50.2,94,51745,Sur
103162,101,1,101,88,93314,Centro
103163,3861,51,75.71,77,83700,Norte
103164,254,2,127,71,58388,Centro
103165,406,5,81.2,64,77681,Sur
103166,4403,30,146.77,71,30000,Sur
103167,1256,10,125.6,86,30000,Centro
103168,2200,16,137.5,78,48090,Oeste
103169,1918,22,87.18,80,55444,Centro
103170,1334,12,111.17,70,65496,Centro
103171,2374,28,84.79,77,107915,Oeste
103172,5373,41,131.05,74,86108,Centro
103173,1375,14,98.21,71,67203,Sur
103174,873,12,72.75,74,30390,Este
103175,445,7,63.57,80,74022,Norte
103176,928,7,132.57,88,86930,Norte
103177,10655,157,67.87,80,88632,Norte
103178,2652,32,82.88,69,72125,Centro
103179,3840,31,123.87,69,71392,Norte
103180,2376,19,125.05,83,99286,Centro
103181,7827,72,108.71,62,40619,Centro
103182,1090,11,99.09,75,113766,Norte
103183,1584,17,93.18,92,40246,Centro
103184,1068,17,62.82,73,95398,Norte
103185,3283,72,45.6,77,80751,Este
103186,3761,31,121.32,83,80467,Sur
103187,5078,43,118.09,58,78805,Centro
103188,1467,11,133.36,73,98046,Centro
103189,221,2,110.5,60,139479,Centro
103190,16778,133,126.15,66,114464,Sur
103191,1726,19,90.84,88,61031,Norte
103192,1822,20,91.1,81,73787,Oeste
103193,11880,84,141.43,90,115362,Norte
103194,1211,10,121.1,88,84414,Este
103195,2207,26,84.88,60,93841,Centro
103196,1293,18,71.83,70,99583,Sur
103197,2353,25,94.12,79,86232,Oeste
103198,654,5,130.8,67,45264,Norte
103199,46252,631,73.3,81,150386,Centro
103200,6927,50,138.54,74,30000,Centro
103201,9337,174,53.66,88,102275,Sur
103202,335,4,83.75,76,142608,Norte
103203,4168,35,119.09,69,107220,Este
103204,2126,36,59.06,80,96862,Sur
103205,3687,73,50.51,67,87914,Sur
103206,2296,19,120.84,64,124690,Sur
103207,1129,15,75.27,67,94053,Oeste
103208,332,3,110.67,73,103164,Norte
103209,1326,16,82.88,77,86527,Centro
103210,905,13,69.62,70,58370,Oeste
103211,2679,60,44.65,92,44725,Sur
103212,1529,33,46.33,72,66176,Centro
103213,8066,61,132.23,63,146771,Este
103214,105,1,105,80,185619,Norte
103215,9929,85,116.81,71,113821,Norte
103216,8720,64,136.25,72,53459,Norte
103217,285,2,142.5,95,107234,Este
103218,2473,18,137.39,73,113231,Sur
103219,225,2,112.5,76,79339,Sur
103220,5368,65,82.58,81,106684,Sur
103221,265,2,132.5,84,32339,Sur
103222,1159,12,96.58,85,67703,Este
103223,4426,42,105.38,77,30000,Norte
103224,7137,133,53.66,68,39796,Sur
103225,5958,61,97.67,63,48358,Sur
103226,629,5,125.8,71,110125,Centro
103227,13990,118,118.56,77,87230,Sur
103228,969,8,121.12,73,127527,Oeste
103229,2236,40,55.9,60,95056,Este
103230,1808,19,95.16,74,34924,Sur
103231,321,5,64.2,81,55634,Centro
103232,1616,17,95.06,85,149933,Norte
103233,7959,103,77.27,66,30000,Sur
103234,1138,15,75.87,63,30000,Norte
103235,3777,48,78.69,66,83353,Centro
103236,420,7,60,74,92978,Este
103237,1143,12,95.25,97,30000,Oeste
103238,311,2,155.5,75,78108,Sur
103239,245,4,61.25,79,140840,Centro
103240,5209,43,121.14,89,86684,Este
103241,2856,20,142.8,80,71258,Sur
103242,605,4,151.25,78,117914,Centro
103243,1114,11,101.27,80,94351,Sur
103244,4794,49,97.84,73,84060,Este
103245,1108,18,61.56,67,48427,Centro
103246,2843,22,129.23,64,68813,Sur
103247,3199,63,50.78,78,30000,Sur
103248,2124,22,96.55,69,91794,Norte
103249,5249,43,122.07,76,32766,Norte
103250,489,7,69.86,87,30000,Centro
103251,4217,58,72.71,78,107651,Centro
103252,2558,27,94.74,81,150813,Norte
103253,1990,28,71.07,80,125675,Sur
103254,4900,38,128.95,74,132627,Norte
103255,1716,29,59.17,83,59933,Oeste
103256,70,1,70,86,79019,Sur
103257,1525,15,101.67,76,48666,Centro
103258,10132,96,105.54,74,143350,Norte
103259,357,7,51,73,137082,Centro
103260,732,5,146.4,84,93169,Centro
103261,732,10,73.2,72,112406,Centro
103262,1345,20,67.25,65,52826,Este
103263,511,5,102.2,73,91226,Sur
103264,12829,204,62.89,69,66457,Centro
103265,10621,74,143.53,75,40017,Centro
103266,489,10,48.9,93,82764,Norte
103267,549,5,109.8,84,43973,Este
103268,8859,105,84.37,66,55315,Centro
103269,464,11,42.18,72,50774,Centro
103270,4332,36,120.33,77,151516,Centro
103271,3022,50,60.44,76,71341,Norte
103272,2134,33,64.67,77,100894,Sur
103273,951,9,105.67,89,94194,Sur
103274,20050,171,117.25,74,77644,Este
103275,3654,36,101.5,74,80092,Norte
103276,2733,26,105.12,90,107288,Oeste
103277,1425,11,129.55,82,34062,Este
103278,2867,22,130.32,71,110998,Centro
103279,1175,8,146.88,71,89040,Centro
103280,388,5,77.6,82,46658,Sur
103281,9760,79,123.54,69,56972,Norte
103282,830,7,118.57,72,130254,Este
103283,8763,76,115.3,84,103363,Centro
103284,8858,211,41.98,81,78390,Centro
103285,7100,77,92.21,73,30000,Centro
103286,8650,64,135.16,78,138775,Este
103287,983,22,44.68,66,54173,Centro
103288,4767,47,101.43,78,118860,Centro
103289,7178,54,132.93,70,87344,Centro
103290,6623,66,100.35,77,71861,Centro
103291,2102,14,150.14,75,30000,Centro
103292,3122,46,67.87,92,45545,Oeste
103293,1302,12,108.5,81,69171,Norte
103294,4198,30,139.93,71,115082,Norte
103295,500,8,62.5,80,80862,Centro
103296,18458,130,141.98,77,79962,Centro
103297,1672,37,45.19,71,100402,Centro
103298,23092,233,99.11,75,30000,Sur
103299,476,10,47.6,69,117644,Este
103300,1317,16,82.31,71,62837,Oeste
103301,165,2,82.5,81,30000,Centro
103302,5694,56,101.68,71,77610,Centro
103303,2931,27,108.56,75,77821,Centro
103304,2718,22,123.55,84,120896,Sur
103305,3757,26,144.5,75,76588,Este
103306,2566,44,58.32,75,67691,Norte
103307,2494,44,56.68,80,30000,Centro
103308,2409,22,109.5,74,77775,Centro
103309,14305,108,132.45,74,40386,Norte
103310,5225,63,82.94,63,126021,Sur
103311,1232,9,136.89,54,53267,Sur
103312,3946,78,50.59,78,34636,Centro
103313,13276,202,65.72,76,30000,Sur
103314,4232,33,128.24,82,67840,Oeste
103315,755,12,62.92,88,58826,Este
103316,909,6,151.5,79,135793,Centro
103317,797,11,72.45,73,139696,Centro
103318,159,1,159,88,46728,Centro
103319,14550,139,104.68,78,133806,Norte
103320,8064,108,74.67,71,140458,Norte
103321,18102,125,144.82,80,43796,Centro
103322,2836,43,65.95,84,30000,Norte
103323,2482,23,107.91,72,82318,Este
103324,3180,31,102.58,69,41166,Este
103325,22833,153,149.24,85,44605,Centro
103326,868,9,96.44,73,146131,Sur
103327,9571,141,67.88,70,72984,Centro
103328,1033,18,57.39,72,77979,Norte
103329,485,4,121.25,72,182860,Sur
103330,14037,103,136.28,81,133662,Centro
103331,2468,35,70.51,92,73507,Centro
103332,1886,22,85.73,76,91600,Norte
103333,1235,24,51.46,72,67874,Norte
103334,30900,310,99.68,73,30000,Norte
103335,4102,30,136.73,80,171651,Sur
103336,6084,50,121.68,70,139998,Sur
103337,16962,161,105.35,73,108727,Este
103338,2393,27,88.63,70,64539,Sur
103339,3447,57,60.47,77,104166,Centro
103340,865,14,61.79,66,99065,Sur
103341,375,3,125,71,49679,Sur
103342,229,2,114.5,85,75597,Sur
103343,2359,33,71.48,84,41585,Sur
103344,3212,45,71.38,78,30000,Norte
103345,6337,75,84.49,88,35035,Este
103346,8146,75,108.61,71,71177,Este
103347,1076,22,48.91,79,30000,Centro
103348,3391,34,99.74,72,109586,Centro
103349,2232,28,79.71,80,112654,Sur
103350,881,16,55.06,77,169117,Sur
103351,794,10,79.4,68,30000,Centro
103352,7674,81,94.74,66,30000,Centro
103353,7056,71,99.38,69,134443,Centro
103354,24142,270,89.41,78,51953,Sur
103355,312,5,62.4,52,135797,Sur
103356,276,4,69,74,30000,Sur
103357,2802,44,63.68,73,133382,Centro
103358,2318,19,122,80,35840,Centro
103359,650,8,81.25,86,168474,Norte
103360,5387,38,141.76,91,76594,Centro
103361,865,18,48.06,79,115592,Centro
103362,1988,14,142,81,104270,Centro
103363,1874,17,110.24,91,77808,Sur
103364,628,8,78.5,76,30000,Norte
103365,1976,22,89.82,69,97929,Centro
103366,2977,39,76.33,79,30000,Norte
103367,24288,227,107,92,66278,Sur
103368,664,13,51.08,73,106216,Norte
103369,19488,347,56.16,65,63702,Este
103370,1298,13,99.85,72,88247,Este
103371,894,17,52.59,83,82981,Sur
103372,2056,31,66.32,76,72395,Este
103373,1783,12,148.58,73,106668,Sur
103374,358,3,119.33,76,120688,Sur
103375,2523,23,109.7,81,54407,Sur
103376,756,8,94.5,69,73055,Centro
103377,364,3,121.33,84,60207,Oeste
103378,1253,16,78.31,71,30000,Sur
103379,4563,42,108.64,70,30000,Norte
103380,777,5,155.4,72,81002,Norte
103381,1371,23,59.61,63,56165,Este
103382,5708,74,77.14,72,47884,Sur
103383,417,7,59.57,93,95764,Este
103384,1731,12,144.25,82,121408,Norte
103385,2350,25,94,72,76147,Oeste
103386,9334,92,101.46,86,127776,Centro
103387,212,3,70.67,80,87612,Norte
103388,454,5,90.8,73,90389,Sur
103389,419,3,139.67,76,49959,Oeste
103390,1353,10,135.3,59,132809,Centro
103391,2602,20,130.1,96,30000,Centro
103392,1675,20,83.75,75,61898,Norte
103393,901,7,128.71,69,96481,Norte
103394,3019,26,116.12,78,83869,Oeste
103395,10851,90,120.57,68,110181,Centro
103396,8277,71,116.58,64,119029,Sur
103397,5769,65,88.75,88,60118,Sur
103398,1394,24,58.08,77,75268,Este
103399,316,7,45.14,67,30000,Sur
103400,462,4,115.5,77,30000,Centro
103401,132,1,132,83,36399,Oeste
103402,3425,24,142.71,78,116438,Norte
103403,579,5,115.8,67,48504,Sur
103404,475,4,118.75,68,140553,Norte
103405,4179,47,88.91,58,42039,Centro
103406,203,2,101.5,69,100650,Centro
103407,4639,32,144.97,86,87330,Sur
103408,1874,17,110.24,72,73656,Norte
